,age,default,housing,loan,duration,campaign,previous,deposit
2724,37,no,no,no,238,1,2,1
2725,47,no,no,no,101,1,0,1
2726,37,no,yes,no,137,1,1,1
2727,28,no,no,no,502,1,3,1
2728,54,no,no,no,194,2,1,1
2729,54,no,no,no,849,2,1,1
2730,61,no,no,no,215,1,0,1
2731,30,no,no,no,144,1,0,1
2732,60,no,no,no,728,1,0,1
2733,44,no,no,no,296,3,0,1
2734,33,no,no,no,201,1,3,1
2735,25,no,no,no,290,1,1,1
2736,54,no,no,no,335,1,0,1
2737,24,no,yes,no,147,1,5,1
2738,36,no,yes,no,234,2,2,1
2739,58,no,no,no,153,1,1,1
2740,33,no,no,no,611,2,1,1
2741,27,no,no,no,266,3,1,1
2742,60,no,no,no,261,1,1,1
2743,56,no,no,no,511,3,1,1
2744,25,no,no,yes,138,1,0,1
2745,21,no,no,no,180,1,0,1
2746,73,no,yes,no,146,1,0,1
2747,67,no,no,no,411,2,0,1
2748,51,no,no,no,79,2,0,1
2749,48,no,yes,yes,1226,2,0,1
2750,35,no,no,no,221,1,1,1
2751,61,no,yes,no,210,1,2,1
2752,35,no,no,no,301,2,0,1
2753,36,no,no,no,204,2,5,1
2754,83,no,no,no,1003,3,0,1
2755,50,no,no,no,958,1,0,1
2756,66,no,no,no,290,2,0,1
2757,58,no,no,no,441,5,5,1
2758,30,no,no,no,244,1,1,1
2759,54,no,no,no,485,3,3,1
2760,26,no,no,no,457,2,0,1
2761,43,no,yes,no,166,3,5,1
2762,40,no,no,no,570,1,1,1
2763,57,no,no,no,115,1,2,1
2764,75,no,no,no,186,1,1,1
2765,77,no,no,no,847,1,1,1
2766,31,no,no,no,154,2,5,1
2767,22,no,no,no,258,1,0,1
2768,50,no,no,no,170,1,1,1
2769,27,no,no,no,154,2,0,1
2770,73,no,no,no,434,1,1,1
2771,37,no,no,no,156,1,0,1
2772,44,no,no,no,324,1,3,1
2773,40,no,no,no,717,2,0,1
2774,61,no,no,no,136,2,0,1
2775,61,no,no,no,131,1,0,1
2776,47,no,no,no,98,1,0,1
2777,47,no,no,no,385,2,0,1
2778,76,no,no,no,233,2,3,1
2779,30,no,no,no,328,1,0,1
2780,39,no,no,no,148,2,2,1
2781,72,no,no,no,513,1,0,1
2782,77,no,no,no,373,1,0,1
2783,36,no,no,no,213,1,0,1
2784,65,no,yes,no,349,1,2,1
2785,54,no,no,yes,595,2,2,1
2786,46,no,yes,no,427,1,0,1
2787,28,no,no,no,676,2,2,1
2788,61,no,no,no,192,3,1,1
2789,53,no,no,no,828,1,1,1
2790,27,no,no,no,825,1,4,1
2791,55,no,no,no,467,2,1,1
2792,33,no,no,no,512,2,1,1
2793,87,no,no,no,749,1,0,1
2794,57,no,no,no,135,1,0,1
2795,33,no,yes,no,307,1,1,1
2796,51,no,yes,yes,287,1,0,1
2797,76,no,no,no,107,2,0,1
2798,19,no,no,no,252,2,0,1
2799,33,no,yes,no,249,2,2,1
2800,55,no,no,no,360,5,0,1
2801,31,no,no,no,257,1,3,1
2802,92,no,no,no,313,3,0,1
2803,30,no,no,no,127,3,2,1
2804,68,no,no,no,277,1,2,1
2805,41,no,no,no,133,1,2,1
2806,29,no,no,yes,247,1,3,1
2807,27,no,no,no,504,1,2,1
2808,78,no,no,no,1002,4,0,1
2809,82,no,no,no,306,3,1,1
2810,29,no,no,no,260,2,1,1
2811,76,no,no,no,344,1,1,1
2812,38,no,no,no,336,2,5,1
2813,60,no,no,no,270,3,1,1
2814,33,no,yes,no,130,1,1,1
2815,43,no,no,no,210,1,0,1
2816,61,no,no,no,149,1,0,1
2817,43,no,no,no,476,1,2,1
2818,57,no,no,no,255,4,2,1
2819,33,no,no,no,438,1,2,1
2820,77,no,yes,no,221,2,3,1
2821,35,no,no,no,281,1,4,1
2822,59,no,no,no,257,2,3,1
2823,76,no,no,no,282,2,0,1
2824,73,no,no,no,355,1,5,1
2825,81,no,no,no,131,1,0,1
2826,41,no,no,no,143,1,1,1
2827,57,no,no,no,207,1,0,1
2828,28,no,yes,no,96,1,1,1
2829,38,no,no,no,297,1,3,1
2830,52,no,yes,no,424,1,1,1
2831,22,no,no,no,137,1,0,1
2832,53,no,no,no,759,2,0,1
2833,60,no,yes,no,624,1,0,1
2834,56,no,no,no,298,1,8,1
2835,38,no,no,no,255,3,1,1
2836,44,no,no,no,418,2,0,1
2837,69,no,no,no,146,2,1,1
2838,36,no,no,no,149,1,0,1
2839,75,no,no,no,509,1,0,1
2840,65,no,no,no,371,1,0,1
2841,64,no,no,no,501,1,0,1
2842,30,no,yes,no,524,3,1,1
2843,57,no,no,no,207,1,1,1
2844,31,no,yes,no,164,2,0,1
2845,36,no,no,no,139,1,0,1
2846,64,no,no,no,164,1,0,1
2847,54,no,yes,no,142,1,0,1
2848,26,no,no,no,209,1,2,1
2849,51,no,no,no,1707,2,0,1
2850,72,no,no,no,189,3,0,1
2851,30,no,no,no,251,2,0,1
2852,60,no,no,no,401,1,0,1
2853,30,no,no,no,215,3,5,1
2854,66,no,no,no,106,2,2,1
2855,50,no,no,no,215,2,2,1
2856,47,no,no,no,124,1,0,1
2857,80,no,no,no,746,2,1,1
2858,61,no,yes,no,377,1,1,1
2859,47,no,no,no,424,2,3,1
2860,30,no,no,no,279,1,1,1
2861,21,no,no,no,445,1,0,1
2862,62,no,no,no,212,2,0,1
2863,26,no,no,no,217,1,0,1
2864,36,no,no,no,640,1,0,1
2865,87,no,no,no,144,1,0,1
2866,61,no,no,no,480,1,0,1
2867,70,no,no,no,196,2,0,1
2868,60,no,no,no,294,1,1,1
2869,41,no,no,no,257,3,0,1
2870,22,no,no,no,368,2,0,1
2871,60,no,no,no,416,2,0,1
2872,54,no,no,yes,182,1,1,1
2873,35,no,no,no,188,1,1,1
2874,59,no,no,no,162,2,0,1
2875,29,no,no,no,46,3,0,1
2876,48,no,yes,yes,1233,1,2,1
2877,37,no,no,no,149,1,0,1
2878,36,no,yes,no,566,1,7,1
2879,52,no,yes,no,412,1,0,1
2880,67,no,no,no,537,1,0,1
2881,36,no,no,no,217,1,2,1
2882,64,no,no,no,181,4,7,1
2883,29,no,no,no,358,1,0,1
2884,27,no,no,no,284,2,1,1
2885,76,no,no,no,383,1,0,1
2886,34,no,no,no,358,1,2,1
2887,54,no,no,no,464,5,8,1
2888,67,no,no,no,455,2,2,1
2889,24,no,yes,no,368,2,2,1
2890,53,no,no,no,178,1,0,1
2891,33,no,no,no,262,1,2,1
2892,24,no,no,no,118,1,0,1
2893,32,no,no,no,165,1,7,1
2894,60,no,no,no,98,1,2,1
2895,64,no,no,no,201,1,0,1
2896,35,no,no,no,696,2,12,1
2897,24,no,no,no,263,1,1,1
2898,42,no,no,no,193,2,0,1
2899,40,no,no,no,147,1,8,1
2900,33,no,yes,no,266,2,3,1
2901,71,no,no,no,301,2,1,1
2902,52,no,no,no,293,3,10,1
2903,47,no,no,no,213,1,1,1
2904,49,no,no,no,269,2,0,1
2905,26,no,no,no,166,1,1,1
2906,40,no,no,no,69,3,0,1
2907,32,no,no,no,199,1,0,1
2908,33,no,no,no,131,1,5,1
2909,35,no,yes,no,229,2,3,1
2910,53,no,no,no,166,3,7,1
2911,20,no,no,no,244,2,0,1
2912,44,no,yes,no,172,1,5,1
2913,21,no,no,no,513,1,1,1
2914,36,no,no,no,71,1,1,1
2915,31,no,no,no,90,3,6,1
2916,42,no,yes,no,227,3,6,1
2917,33,no,no,no,253,1,4,1
2918,29,no,no,no,226,1,1,1
2919,30,no,no,no,110,1,1,1
2920,32,no,no,no,126,1,5,1
2921,54,no,no,no,104,1,2,1
2922,82,no,no,no,226,1,0,1
2923,47,no,no,yes,89,1,3,1
2924,48,no,yes,no,169,1,2,1
2925,77,no,no,no,134,1,0,1
2926,38,no,yes,no,893,7,0,1
2927,27,no,no,no,192,2,2,1
2928,43,no,yes,no,707,2,2,1
2929,33,no,no,no,627,2,1,1
2930,27,no,no,no,411,4,1,1
2931,76,no,no,no,122,1,3,1
2932,81,no,no,no,135,1,2,1
2933,71,no,no,no,186,2,1,1
2934,39,no,yes,no,226,1,4,1
2935,18,no,no,no,210,1,1,1
2936,58,no,no,no,495,1,1,1
2937,44,no,no,no,167,1,1,1
2938,67,no,no,no,259,1,2,1
2939,31,no,no,no,239,2,2,1
2940,61,no,no,no,381,1,0,1
2941,36,no,no,no,193,1,1,1
2942,56,no,no,no,271,2,4,1
2943,24,no,no,no,256,2,3,1
2944,33,no,no,no,130,1,2,1
2945,34,no,yes,yes,295,1,2,1
2946,58,no,no,no,301,1,3,1
2947,64,no,no,no,167,1,0,1
2948,27,no,no,no,183,1,1,1
2949,63,no,no,no,432,5,0,1
2950,23,no,no,no,250,1,0,1
2951,37,no,no,no,175,1,1,1
2952,43,no,no,no,380,1,1,1
2953,35,no,yes,no,445,2,1,1
2954,33,no,no,no,984,5,0,1
2955,75,no,no,no,1248,2,2,1
2956,40,no,yes,no,85,1,0,1
2957,52,no,no,no,209,1,2,1
2958,55,no,no,no,134,2,1,1
2959,71,no,no,no,747,2,0,1
2960,78,no,no,no,135,1,0,1
2961,35,no,yes,no,393,4,17,1
2962,52,no,no,no,255,1,0,1
2963,31,no,no,no,372,1,0,1
2964,31,no,no,no,234,1,0,1
2965,38,no,no,no,349,2,1,1
2966,28,no,no,no,487,1,2,1
2967,72,no,no,no,208,1,1,1
2968,29,no,yes,no,414,1,1,1
2969,46,no,no,no,541,1,0,1
2970,53,no,yes,yes,160,1,0,1
2971,58,no,no,no,1628,2,8,1
2972,22,no,no,no,260,5,1,1
2973,28,no,no,no,357,1,3,1
2974,31,no,no,no,310,1,0,1
2975,26,no,no,no,346,1,0,1
2976,60,no,yes,no,415,1,5,1
2977,29,no,no,no,244,2,1,1
2978,36,no,no,no,284,1,1,1
2979,68,no,no,no,154,1,2,1
2980,48,no,no,no,155,1,3,1
2981,53,no,yes,no,352,1,0,1
2982,39,no,no,no,472,1,0,1
2983,28,no,no,no,350,1,1,1
2984,72,no,no,no,705,2,0,1
2985,29,no,no,no,271,2,0,1
2986,26,no,no,no,208,2,0,1
2987,49,no,no,no,439,3,5,1
2988,43,no,no,no,821,5,1,1
2989,28,no,no,no,232,3,2,1
2990,44,no,yes,no,360,2,5,1
2991,73,no,no,no,696,10,0,1
2992,39,no,no,no,929,5,1,1
2993,29,no,no,no,415,2,4,1
2994,31,no,yes,no,620,3,0,1
2995,30,no,no,no,329,2,0,1
2996,50,no,yes,no,254,3,2,1
2997,42,no,no,no,288,7,4,1
2998,37,no,yes,no,179,1,1,1
2999,49,no,no,no,854,1,0,1
3000,59,no,no,no,479,2,0,1
3001,80,no,no,no,343,2,0,1
3002,86,no,no,no,595,1,0,1
3003,69,no,no,no,395,1,0,1
3004,79,no,no,no,456,2,9,1
3005,36,no,no,no,149,3,0,1
3006,49,no,no,no,336,5,0,1
3007,69,no,yes,no,429,1,0,1
3008,66,no,no,no,441,2,1,1
3009,32,no,yes,no,798,1,5,1
3010,47,no,no,no,805,1,1,1
3011,58,no,no,no,422,1,3,1
3012,64,no,no,no,232,1,0,1
3013,72,no,no,no,582,4,1,1
3014,79,no,no,no,166,3,3,1
3015,30,no,no,no,420,1,2,1
3016,36,no,no,no,321,3,4,1
3017,53,no,no,no,351,1,0,1
3018,34,no,no,no,324,2,0,1
3019,29,no,no,no,279,3,19,1
3020,29,no,no,no,314,1,1,1
3021,81,no,no,no,443,1,0,1
3022,57,no,no,no,283,2,1,1
3023,72,no,no,no,546,2,0,1
3024,34,no,no,no,330,2,3,1
3025,57,no,no,no,222,2,1,1
3026,66,no,no,no,726,3,0,1
3027,27,no,no,no,170,4,2,1
3028,50,no,yes,no,406,1,2,1
3029,75,no,no,no,415,7,0,1
3030,50,no,no,no,294,3,4,1
3031,32,no,yes,no,322,1,1,1
3032,59,no,no,no,467,1,2,1
3033,68,no,no,no,2062,2,1,1
3034,31,no,yes,no,264,2,0,1
3035,64,no,no,no,367,2,2,1
3036,30,no,no,no,321,2,0,1
3037,60,no,no,no,190,1,9,1
3038,35,no,no,no,410,3,2,1
3039,72,no,no,no,305,3,5,1
3040,30,no,no,no,282,1,1,1
3041,52,no,no,no,422,2,0,1
3042,33,no,no,no,250,3,0,1
3043,84,no,no,no,679,1,2,1
3044,43,no,no,no,206,2,2,1
3045,39,no,yes,no,315,1,2,1
3046,25,no,no,no,400,3,0,1
3047,38,no,no,no,473,2,2,1
3048,44,no,no,no,893,1,0,1
3049,20,no,no,no,284,1,0,1
3050,32,no,yes,no,155,1,1,1
3051,23,no,no,no,296,1,4,1
3052,35,no,no,no,1370,3,3,1
3053,61,no,no,no,63,3,9,1
3054,46,no,no,no,369,2,0,1
3055,70,no,no,no,301,2,0,1
3056,25,no,no,yes,202,1,1,1
3057,57,no,no,no,585,1,2,1
3058,55,no,no,no,210,1,2,1
3059,33,no,yes,no,170,1,1,1
3060,73,no,no,no,767,2,1,1
3061,34,no,no,no,377,1,0,1
3062,31,no,no,no,229,1,2,1
3063,25,no,no,no,265,2,0,1
3064,30,no,no,no,316,2,0,1
3065,28,no,no,no,409,2,0,1
3066,21,no,no,no,661,2,1,1
3067,87,no,no,no,512,2,0,1
3068,22,no,no,no,143,2,0,1
3069,28,no,no,no,163,1,3,1
3070,31,no,no,no,260,1,2,1
3071,60,no,no,no,380,3,0,1
3072,41,no,yes,no,248,3,0,1
3073,24,no,no,no,108,2,0,1
3074,54,no,no,no,452,3,0,1
3075,35,no,no,no,187,7,0,1
3076,70,no,no,no,372,1,2,1
3077,62,no,no,no,183,1,4,1
3078,59,no,no,no,309,1,10,1
3079,48,no,no,no,517,1,4,1
3080,45,no,no,no,233,1,0,1
3081,36,no,no,no,589,2,0,1
3082,33,no,no,no,305,2,1,1
3083,32,no,no,no,366,2,0,1
3084,60,no,yes,no,295,3,1,1
3085,39,no,no,no,348,2,0,1
3086,37,no,no,no,396,2,0,1
3087,85,no,no,no,233,3,0,1
3088,79,no,no,no,326,2,2,1
3089,64,no,no,no,366,1,2,1
3090,42,no,yes,no,453,1,9,1
3091,47,no,no,no,262,1,1,1
3092,66,no,no,no,353,1,1,1
3093,61,no,no,no,639,1,1,1
3094,27,no,no,no,240,1,3,1
3095,63,no,no,no,423,1,0,1
3096,36,no,no,no,255,1,1,1
3097,38,no,yes,no,696,1,2,1
3098,92,no,no,no,164,4,3,1
3099,77,no,no,no,1616,1,2,1
3100,30,no,no,no,143,1,0,1
3101,81,no,no,no,340,1,1,1
3102,42,no,no,no,245,1,2,1
3103,48,no,no,no,142,1,3,1
3104,52,no,yes,no,342,1,2,1
3105,38,no,no,no,164,4,4,1
3106,61,no,yes,no,181,1,1,1
3107,20,no,no,no,196,3,2,1
3108,39,no,no,no,366,1,10,1
3109,44,no,yes,no,701,1,0,1
3110,73,no,no,no,399,3,0,1
3111,36,no,no,no,918,1,1,1
3112,48,no,no,no,417,4,0,1
3113,52,no,no,no,390,4,1,1
3114,30,no,no,no,293,2,0,1
3115,36,no,no,no,130,2,0,1
3116,80,no,no,no,151,1,3,1
3117,33,no,no,no,202,1,3,1
3118,56,no,no,no,186,1,1,1
3119,54,no,no,no,161,1,2,1
3120,34,no,no,no,155,2,0,1
3121,66,no,no,no,216,1,4,1
3122,52,no,no,no,223,1,0,1
3123,60,no,yes,no,177,2,0,1
3124,28,no,yes,yes,254,3,6,1
3125,56,no,no,no,144,1,1,1
3126,36,no,no,no,313,1,3,1
3127,45,no,no,no,479,11,0,1
3128,60,no,no,no,265,1,0,1
3129,33,no,no,no,563,5,0,1
3130,77,no,no,no,483,2,0,1
3131,66,no,no,no,474,1,2,1
3132,45,no,no,no,577,1,0,1
3133,30,no,no,no,204,1,0,1
3134,56,no,no,no,336,2,2,1
3135,64,no,no,no,219,2,0,1
3136,30,no,no,no,179,1,1,1
3137,33,no,yes,no,355,1,5,1
3138,72,no,no,no,443,2,3,1
3139,44,no,yes,yes,508,1,4,1
3140,37,no,no,no,129,1,2,1
3141,52,no,no,yes,153,1,3,1
3142,37,no,yes,yes,140,1,2,1
3143,34,no,no,no,301,3,0,1
3144,78,no,no,no,892,2,4,1
3145,45,no,no,no,373,1,1,1
3146,68,no,no,no,279,2,1,1
3147,53,no,no,no,208,1,0,1
3148,39,no,no,no,658,3,0,1
3149,55,no,no,no,305,2,3,1
3150,32,no,no,no,233,3,2,1
3151,76,no,no,no,429,1,0,1
3152,35,no,no,no,195,6,12,1
3153,55,no,no,no,390,2,6,1
3154,41,no,yes,no,261,1,6,1
3155,35,no,no,no,649,1,1,1
3156,80,no,no,no,739,1,2,1
3157,38,no,no,no,383,1,5,1
3158,48,no,yes,no,489,1,2,1
3159,25,no,no,no,151,1,1,1
3160,36,no,no,no,195,1,5,1
3161,29,no,no,no,110,2,2,1
3162,58,no,no,no,286,2,0,1
3163,46,no,yes,no,376,2,3,1
3164,23,no,yes,no,190,2,8,1
3165,67,no,no,no,186,2,1,1
3166,30,no,no,no,1133,3,1,1
3167,22,no,no,no,363,1,1,1
3168,45,no,no,no,309,1,3,1
3169,40,no,no,no,78,6,0,1
3170,35,no,no,no,469,2,2,1
3171,33,no,no,no,359,1,3,1
3172,60,no,yes,no,127,1,7,1
3173,24,no,no,no,98,1,1,1
3174,18,no,no,no,92,1,1,1
3175,65,no,no,no,290,1,1,1
3176,27,no,no,no,120,2,2,1
3177,35,no,no,yes,63,4,5,1
3178,39,no,yes,no,125,2,2,1
3179,53,no,no,no,164,2,1,1
3180,23,no,no,no,742,2,1,1
3181,34,no,yes,no,243,2,3,1
3182,36,no,no,no,629,2,0,1
3183,52,no,no,no,153,1,13,1
3184,36,no,no,no,151,1,0,1
3185,61,no,yes,no,158,2,5,1
3186,58,no,yes,no,511,3,6,1
3187,48,no,no,no,406,2,2,1
3188,34,no,no,no,314,2,4,1
3189,58,no,no,yes,135,2,5,1
3190,39,no,yes,no,691,2,5,1
3191,44,no,no,no,71,1,1,1
3192,54,no,no,no,449,1,3,1
3193,27,no,no,no,293,1,4,1
3194,77,no,no,no,288,1,1,1
3195,30,no,no,no,112,8,0,1
3196,61,no,no,no,226,3,0,1
3197,76,no,no,no,309,1,4,1
3198,28,no,yes,no,253,1,4,1
3199,35,no,yes,no,391,2,5,1
3200,59,no,no,no,268,1,7,1
3201,42,no,yes,no,456,2,2,1
3202,35,no,no,no,352,1,1,1
3203,71,no,no,no,660,1,0,1
3204,60,no,no,no,467,1,3,1
3205,34,no,yes,no,231,2,2,1
3206,57,no,no,no,981,1,6,1
3207,75,no,no,no,515,1,1,1
3208,64,no,no,no,671,1,3,1
3209,36,no,no,no,419,2,1,1
3210,29,no,no,no,328,2,4,1
3211,34,no,no,no,637,1,1,1
3212,26,no,no,no,218,1,0,1
3213,41,no,no,no,138,2,3,1
3214,47,no,no,no,171,2,4,1
3215,52,no,no,no,181,3,0,1
3216,32,no,no,no,375,1,1,1
3217,21,no,no,no,379,5,2,1
3218,54,no,no,no,251,1,3,1
3219,29,no,no,no,138,2,2,1
3220,32,no,no,no,666,4,0,1
3221,38,no,no,no,1835,3,2,1
3222,48,no,no,no,382,4,6,1
3223,46,no,no,no,295,2,1,1
3224,32,no,yes,no,83,6,3,1
3225,49,no,yes,no,136,1,0,1
3226,37,no,yes,no,93,1,9,1
3227,37,no,no,no,531,1,2,1
3228,23,no,no,no,201,3,2,1
3229,58,no,no,no,216,1,4,1
3230,45,no,yes,no,91,4,6,1
3231,30,no,no,no,337,1,2,1
3232,23,no,no,no,379,1,1,1
3233,34,no,yes,no,308,1,4,1
3234,27,no,yes,no,205,3,0,1
3235,28,no,no,no,659,4,0,1
3236,61,no,no,no,394,3,1,1
3237,27,no,no,no,171,1,2,1
3238,34,no,no,no,386,1,0,1
3239,52,no,yes,no,220,1,5,1
3240,28,no,yes,no,416,2,0,1
3241,35,no,no,no,737,1,2,1
3242,66,no,no,yes,232,1,1,1
3243,52,no,no,yes,222,1,4,1
3244,26,no,yes,yes,269,1,0,1
3245,38,no,yes,no,255,2,6,1
3246,59,no,no,no,222,4,2,1
3247,47,no,yes,no,388,1,7,1
3248,22,no,no,no,145,3,1,1
3249,82,no,no,no,330,1,0,1
3250,60,no,no,no,302,1,1,1
3251,53,no,no,no,392,1,0,1
3252,39,no,no,no,543,1,1,1
3253,27,no,no,no,326,1,0,1
3254,35,no,no,no,155,1,0,1
3255,80,no,no,no,639,1,1,1
3256,47,no,no,no,269,1,5,1
3257,72,no,no,no,279,1,0,1
3258,45,no,no,no,95,2,11,1
3259,37,no,no,no,367,1,6,1
3260,29,no,no,no,132,1,7,1
3261,40,no,yes,no,228,2,6,1
3262,32,no,yes,yes,61,1,2,1
3263,20,no,no,no,175,1,6,1
3264,48,no,no,no,127,2,2,1
3265,60,no,no,no,137,1,4,1
3266,70,no,no,no,694,1,5,1
3267,78,no,no,no,151,1,0,1
3268,52,no,no,no,242,2,0,1
3269,61,no,no,no,481,2,0,1
3270,27,no,yes,no,416,3,0,1
3271,63,no,no,no,318,1,1,1
3272,59,no,yes,no,1422,1,1,1
3273,22,no,no,no,169,1,3,1
3274,66,no,yes,no,98,1,10,1
3275,74,no,no,no,385,2,0,1
3276,52,no,no,no,959,3,6,1
3277,71,no,no,no,771,1,1,1
3278,33,no,no,no,335,3,2,1
3279,56,no,no,yes,229,1,4,1
3280,30,no,no,no,427,1,3,1
3281,73,no,no,no,270,3,2,1
3282,28,no,yes,no,525,1,11,1
3283,27,no,no,no,658,1,0,1
3284,38,no,no,no,207,1,0,1
3285,28,no,yes,no,177,1,2,1
3286,37,no,yes,no,313,1,2,1
3287,47,no,no,no,136,2,1,1
3288,60,no,no,no,228,4,2,1
3289,42,no,yes,no,311,2,0,1
3290,27,no,no,no,187,3,1,1
3291,25,no,no,no,141,1,2,1
3292,90,no,no,no,557,1,0,1
3293,29,no,no,no,145,2,1,1
3294,29,no,yes,no,355,1,5,1
3295,63,no,no,no,180,2,0,1
3296,32,no,no,no,177,2,5,1
3297,32,no,yes,no,251,1,4,1
3298,42,no,no,no,148,1,4,1
3299,26,no,yes,no,456,2,5,1
3300,73,no,no,no,562,3,2,1
3301,26,no,no,no,229,1,1,1
3302,60,no,no,no,115,1,0,1
3303,25,no,no,no,418,1,0,1
3304,64,no,no,no,341,4,4,1
3305,68,no,no,no,373,1,0,1
3306,39,no,no,no,257,1,1,1
3307,40,no,no,no,219,1,6,1
3308,37,no,no,no,319,1,0,1
3309,36,no,yes,no,498,2,7,1
3310,33,no,no,no,264,2,1,1
3311,83,no,no,no,659,1,0,1
3312,31,no,yes,no,277,4,1,1
3313,64,no,no,no,409,1,0,1
3314,59,no,no,no,301,1,2,1
3315,33,no,no,no,241,2,0,1
3316,35,no,no,no,139,2,3,1
3317,69,no,no,no,225,1,1,1
3318,31,no,no,no,469,1,2,1
3319,73,no,no,no,176,1,0,1
3320,35,no,yes,no,301,1,4,1
3321,28,no,no,no,236,1,0,1
3322,34,no,no,no,212,3,6,1
3323,33,no,yes,no,305,1,1,1
3324,36,no,no,no,288,2,3,1
3325,44,no,no,no,700,2,3,1
3326,19,no,no,no,273,2,1,1
3327,28,no,no,no,295,1,0,1
3328,51,no,no,no,450,3,6,1
3329,52,no,no,no,436,2,1,1
3330,61,no,yes,yes,239,1,0,1
3331,39,no,no,no,106,2,3,1
3332,37,no,no,no,335,1,0,1
3333,80,no,no,no,290,1,2,1
3334,61,no,no,no,212,1,0,1
3335,72,no,no,yes,229,3,1,1
3336,36,no,no,no,213,3,6,1
3337,74,no,no,no,192,1,2,1
3338,35,no,no,no,427,1,3,1
3339,82,no,no,no,506,2,1,1
3340,71,no,no,no,577,7,0,1
3341,38,no,yes,no,180,1,3,1
3342,38,no,no,no,261,1,0,1
3343,53,no,no,no,295,1,2,1
3344,29,no,yes,no,231,1,2,1
3345,64,no,no,no,881,3,2,1
3346,35,no,no,no,473,1,0,1
3347,35,no,no,no,237,1,0,1
3348,46,no,no,no,420,1,1,1
3349,25,no,no,no,265,1,0,1
3350,46,no,yes,no,910,2,4,1
3351,59,no,no,no,467,2,6,1
3352,35,no,no,no,593,4,6,1
3353,22,no,yes,no,254,2,0,1
3354,31,no,no,no,247,3,3,1
3355,43,no,no,no,173,2,4,1
3356,35,no,yes,no,215,1,0,1
3357,60,no,no,no,248,1,10,1
3358,54,no,no,no,222,1,6,1
3359,29,no,no,no,273,1,0,1
3360,30,no,no,no,128,1,2,1
3361,28,no,no,no,191,2,0,1
3362,43,no,no,no,101,1,1,1
3363,37,no,no,no,156,1,0,1
3364,62,no,no,no,187,1,2,1
3365,57,no,no,no,272,1,6,1
3366,33,no,no,no,288,3,0,1
3367,47,no,yes,no,360,1,8,1
3368,39,no,no,no,281,1,0,1
3369,30,no,no,no,92,2,2,1
3370,28,no,no,no,433,3,1,1
3371,57,no,no,no,277,2,1,1
3372,23,no,no,no,236,1,2,1
3373,56,no,no,no,110,1,0,1
3374,44,no,yes,no,262,2,0,1
3375,80,no,no,no,577,1,3,1
3376,47,no,no,no,193,1,1,1
3377,27,no,no,no,175,1,1,1
3378,26,no,yes,yes,149,1,1,1
3379,50,no,no,no,280,1,3,1
3380,84,no,no,no,390,1,3,1
3381,86,no,no,no,558,2,0,1
3382,46,no,no,no,216,3,1,1
3383,45,no,no,yes,358,2,0,1
3384,60,no,no,no,111,1,0,1
3385,47,no,yes,no,144,4,2,1
3386,53,no,no,no,558,1,0,1
3387,54,no,yes,no,547,1,2,1
3388,19,no,no,no,327,3,0,1
3389,24,no,no,no,907,4,7,1
3390,39,no,no,no,208,1,0,1
3391,53,no,no,no,170,1,0,1
3392,29,no,no,no,459,1,1,1
3393,30,no,yes,no,470,7,3,1
3394,32,no,yes,no,317,1,2,1
3395,33,no,yes,yes,196,1,1,1
3396,33,no,yes,no,122,1,2,1
3397,57,no,no,no,177,2,3,1
3398,27,no,yes,no,604,3,2,1
3399,55,no,yes,no,222,2,0,1
3400,36,no,no,no,481,1,0,1
3401,26,no,no,no,524,4,5,1
3402,31,no,no,no,176,1,0,1
3403,25,no,no,no,176,3,0,1
3404,49,no,yes,no,223,1,2,1
3405,30,no,no,no,1093,1,0,1
3406,32,no,no,no,232,1,1,1
3407,36,no,no,no,567,1,2,1
3408,38,no,no,no,240,1,2,1
3409,45,no,no,no,122,1,0,1
3410,36,no,no,no,398,2,0,1
3411,23,no,no,no,256,5,2,1
3412,38,no,no,no,173,1,0,1
3413,44,no,yes,no,250,1,8,1
3414,35,no,no,no,133,8,2,1
3415,75,no,no,no,185,1,2,1
3416,26,no,no,no,200,1,0,1
3417,59,no,no,no,159,2,3,1
3418,30,no,no,no,141,1,0,1
3419,36,no,no,no,330,1,4,1
3420,39,no,no,yes,214,1,0,1
3421,24,no,yes,no,442,2,2,1
3422,22,no,no,no,218,2,1,1
3423,36,no,yes,no,297,4,2,1
3424,22,no,no,yes,330,3,0,1
3425,34,no,no,no,125,2,0,1
3426,22,no,no,no,529,1,4,1
3427,57,no,yes,no,1143,5,0,1
3428,30,no,no,no,175,6,1,1
3429,55,no,no,no,167,1,3,1
3430,38,no,yes,no,162,1,5,1
3431,39,no,yes,no,462,1,1,1
3432,38,no,no,no,379,3,1,1
3433,24,no,no,no,476,1,0,1
3434,30,no,no,no,595,3,1,1
3435,29,no,no,no,403,1,0,1
3436,25,no,no,no,623,2,0,1
3437,52,no,yes,yes,224,2,1,1
3438,62,no,no,no,554,1,2,1
3439,40,no,no,no,499,6,4,1
3440,76,no,no,no,263,4,0,1
3441,31,no,no,no,342,1,0,1
3442,42,no,yes,no,296,1,1,1
3443,43,no,no,no,291,1,3,1
3444,73,no,no,no,888,1,3,1
3445,41,no,no,no,252,9,5,1
3446,77,no,yes,no,361,2,5,1
3447,46,no,yes,no,465,2,2,1
3448,35,no,no,no,182,2,2,1
3449,26,no,no,no,192,1,1,1
